lens,layer,family,read,n,median_rank,mean_margin,pass@1,pass@10,pass@25
j-lens,0,alias,answer,10,23871.0,-0.358514404296875,0.0,0.0,0.0
j-lens,1,alias,answer,10,3557.5,2.824609375,0.0,0.0,0.0
j-lens,2,alias,answer,10,3533.0,3.04501953125,0.0,0.0,0.0
j-lens,3,alias,answer,10,1376.0,3.87615966796875,0.0,0.0,0.0
j-lens,4,alias,answer,10,2007.5,2.96702880859375,0.0,0.0,0.0
j-lens,5,alias,answer,10,2779.5,2.7708984375,0.0,0.0,0.0
j-lens,6,alias,answer,10,3383.0,2.5445068359375,0.0,0.0,0.0
j-lens,7,alias,answer,10,293.0,3.97574462890625,0.0,0.0,0.0
j-lens,8,alias,answer,10,281.0,3.952734375,0.0,0.0,0.0
j-lens,9,alias,answer,10,1206.5,1.97578125,0.0,0.0,0.0
j-lens,10,alias,answer,10,222.5,3.530078125,0.0,0.0,0.0
j-lens,11,alias,answer,10,710.0,2.2951171875,0.0,0.0,0.0
j-lens,12,alias,answer,10,1510.5,1.41953125,0.0,0.0,0.0
j-lens,13,alias,answer,10,395.5,2.824267578125,0.0,0.0,0.0
j-lens,14,alias,answer,10,707.5,2.86484375,0.0,0.0,0.0
j-lens,15,alias,answer,10,925.0,2.71455078125,0.0,0.0,0.0
j-lens,16,alias,answer,10,1300.0,1.7421875,0.0,0.0,0.0
j-lens,17,alias,answer,10,686.0,1.61318359375,0.0,0.0,0.0
j-lens,18,alias,answer,10,1666.0,1.0857177734375,0.0,0.0,0.0
j-lens,19,alias,answer,10,127.5,2.74931640625,0.0,0.0,0.1
j-lens,20,alias,answer,10,0.0,8.381591796875,0.8,0.9,1.0
j-lens,21,alias,answer,10,0.0,9.16015625,0.8,0.9,1.0
j-lens,22,alias,answer,10,0.0,9.6548828125,1.0,1.0,1.0
j-lens,23,alias,answer,10,0.0,9.4829345703125,1.0,1.0,1.0
j-lens,24,alias,answer,10,0.0,8.7703125,0.9,1.0,1.0
j-lens,25,alias,answer,10,0.0,7.471875,1.0,1.0,1.0
j-lens,26,alias,answer,10,0.0,7.246875,1.0,1.0,1.0
j-lens,27,alias,answer,10,0.0,10.2,1.0,1.0,1.0
j-lens,28,alias,answer,10,0.0,9.81875,1.0,1.0,1.0
j-lens,0,alias,call,10,24452.0,-2.50361328125,0.0,0.0,0.0
j-lens,1,alias,call,10,13485.0,-0.72696533203125,0.0,0.0,0.0
j-lens,2,alias,call,10,20401.5,-1.8836181640625,0.0,0.0,0.0
j-lens,3,alias,call,10,15041.0,-0.922900390625,0.0,0.0,0.0
j-lens,4,alias,call,10,7123.0,0.221923828125,0.0,0.0,0.0
j-lens,5,alias,call,10,10562.0,-0.22861328125,0.0,0.0,0.0
j-lens,6,alias,call,10,6634.5,0.4436767578125,0.0,0.0,0.0
j-lens,7,alias,call,10,4028.0,0.5823486328125,0.0,0.0,0.0
j-lens,8,alias,call,10,2305.0,1.0,0.0,0.0,0.0
j-lens,9,alias,call,10,4721.0,-0.24560546875,0.0,0.0,0.0
j-lens,10,alias,call,10,1959.0,0.67041015625,0.0,0.0,0.0
j-lens,11,alias,call,10,4150.0,0.1294921875,0.0,0.0,0.0
j-lens,12,alias,call,10,2798.5,0.3398193359375,0.0,0.0,0.0
j-lens,13,alias,call,10,1868.5,1.07265625,0.0,0.0,0.0
j-lens,14,alias,call,10,2053.5,0.860546875,0.0,0.0,0.0
j-lens,15,alias,call,10,2633.0,0.4087890625,0.0,0.0,0.0
j-lens,16,alias,call,10,3194.5,-0.1863525390625,0.0,0.0,0.0
j-lens,17,alias,call,10,4292.5,-0.273773193359375,0.0,0.0,0.0
j-lens,18,alias,call,10,6326.5,-0.41539306640625,0.0,0.0,0.0
j-lens,19,alias,call,10,7556.0,-0.52119140625,0.0,0.0,0.0
j-lens,20,alias,call,10,5421.5,-0.25772705078125,0.0,0.0,0.0
j-lens,21,alias,call,10,3364.0,-0.2052734375,0.0,0.0,0.0
j-lens,22,alias,call,10,1899.5,-0.36396484375,0.0,0.0,0.0
j-lens,23,alias,call,10,1183.5,-0.1595703125,0.0,0.0,0.0
j-lens,24,alias,call,10,1890.5,-1.48359375,0.0,0.0,0.0
j-lens,25,alias,call,10,2525.5,-1.746484375,0.0,0.0,0.0
j-lens,26,alias,call,10,2593.5,-1.1953125,0.0,0.0,0.0
j-lens,27,alias,call,10,15011.0,-2.9875,0.0,0.0,0.0
j-lens,28,alias,call,10,7384.0,-2.409375,0.0,0.0,0.0
j-lens,0,alias,post_use,10,18784.5,-1.289990234375,0.0,0.0,0.0
j-lens,1,alias,post_use,10,21214.5,-2.307177734375,0.0,0.0,0.0
j-lens,2,alias,post_use,10,34003.0,-3.5734375,0.0,0.0,0.0
j-lens,3,alias,post_use,10,14938.0,-1.7135498046875,0.0,0.0,0.0
j-lens,4,alias,post_use,10,9694.0,-1.454638671875,0.0,0.0,0.0
j-lens,5,alias,post_use,10,8982.0,-1.5068603515625,0.0,0.0,0.0
j-lens,6,alias,post_use,10,10830.0,-1.25634765625,0.0,0.0,0.0
j-lens,7,alias,post_use,10,10678.0,-0.9657958984375,0.0,0.0,0.0
j-lens,8,alias,post_use,10,10245.0,-0.13779296875,0.0,0.0,0.0
j-lens,9,alias,post_use,10,6851.5,0.0850341796875,0.0,0.0,0.0
j-lens,10,alias,post_use,10,3662.5,0.788818359375,0.0,0.0,0.0
j-lens,11,alias,post_use,10,4391.5,0.43055419921875,0.0,0.0,0.0
j-lens,12,alias,post_use,10,4538.5,0.374755859375,0.0,0.0,0.0
j-lens,13,alias,post_use,10,2725.5,1.2159393310546875,0.0,0.0,0.0
j-lens,14,alias,post_use,10,7564.0,0.842626953125,0.0,0.0,0.0
j-lens,15,alias,post_use,10,8447.0,0.6017822265625,0.0,0.0,0.0
j-lens,16,alias,post_use,10,10329.5,0.275634765625,0.0,0.0,0.0
j-lens,17,alias,post_use,10,8432.5,0.846826171875,0.0,0.0,0.0
j-lens,18,alias,post_use,10,12508.0,0.559271240234375,0.0,0.0,0.0
j-lens,19,alias,post_use,10,14722.5,0.2538818359375,0.0,0.0,0.0
j-lens,20,alias,post_use,10,14196.0,-0.25927734375,0.0,0.0,0.0
j-lens,21,alias,post_use,10,5607.5,0.0624176025390625,0.0,0.0,0.0
j-lens,22,alias,post_use,10,2631.0,-3.3642822265625,0.0,0.0,0.0
j-lens,23,alias,post_use,10,450.0,-3.1568084716796876,0.0,0.0,0.0
j-lens,24,alias,post_use,10,383.0,-3.693017578125,0.0,0.0,0.0
j-lens,25,alias,post_use,10,215.0,-5.4716796875,0.0,0.0,0.0
j-lens,26,alias,post_use,10,278.5,-6.9625,0.0,0.0,0.0
j-lens,27,alias,post_use,10,2569.5,-9.8265625,0.0,0.0,0.0
j-lens,28,alias,post_use,10,653.0,-9.0640625,0.0,0.0,0.0
j-lens,0,alias,use,10,26393.5,-3.686181640625,0.0,0.0,0.0
j-lens,1,alias,use,10,12462.5,-1.992578125,0.0,0.0,0.0
j-lens,2,alias,use,10,11906.0,-2.146875,0.0,0.0,0.0
j-lens,3,alias,use,10,5212.0,-1.496875,0.0,0.0,0.0
j-lens,4,alias,use,10,5271.5,-0.7649627685546875,0.0,0.0,0.0
j-lens,5,alias,use,10,5465.0,-1.0384765625,0.0,0.0,0.0
j-lens,6,alias,use,10,9654.0,-1.815625,0.0,0.0,0.0
j-lens,7,alias,use,10,8525.0,-1.90390625,0.0,0.0,0.0
j-lens,8,alias,use,10,4617.5,-1.3984375,0.0,0.0,0.0
j-lens,9,alias,use,10,11859.5,-2.36806640625,0.0,0.0,0.0
j-lens,10,alias,use,10,4473.5,-1.327734375,0.0,0.0,0.0
j-lens,11,alias,use,10,6149.0,-1.93828125,0.0,0.0,0.0
j-lens,12,alias,use,10,4174.5,-1.70224609375,0.0,0.0,0.0
j-lens,13,alias,use,10,1847.5,-0.295703125,0.0,0.0,0.0
j-lens,14,alias,use,10,1942.5,-0.20107421875,0.0,0.0,0.0
j-lens,15,alias,use,10,3639.0,-0.0158203125,0.0,0.0,0.0
j-lens,16,alias,use,10,2821.5,0.118017578125,0.0,0.0,0.0
j-lens,17,alias,use,10,1961.5,0.121240234375,0.0,0.0,0.0
j-lens,18,alias,use,10,2769.5,0.34006614685058595,0.0,0.0,0.0
j-lens,19,alias,use,10,3133.0,-0.4260986328125,0.0,0.0,0.0
j-lens,20,alias,use,10,7474.0,-1.116387939453125,0.0,0.0,0.0
j-lens,21,alias,use,10,5045.5,-1.3276123046875,0.0,0.0,0.0
j-lens,22,alias,use,10,2474.0,-1.71337890625,0.0,0.0,0.0
j-lens,23,alias,use,10,1456.0,-1.7489013671875,0.0,0.0,0.0
j-lens,24,alias,use,10,784.0,-1.4568359375,0.0,0.0,0.0
j-lens,25,alias,use,10,845.5,-1.29769287109375,0.0,0.0,0.0
j-lens,26,alias,use,10,774.0,-1.0408935546875,0.0,0.0,0.0
j-lens,27,alias,use,10,7748.0,-3.012890625,0.0,0.0,0.0
j-lens,28,alias,use,10,1204.0,-1.25390625,0.0,0.0,0.0
j-lens,0,arith,answer,10,19959.5,-0.2533203125,0.0,0.0,0.0
j-lens,1,arith,answer,10,3989.0,-0.65,0.0,0.0,0.0
j-lens,2,arith,answer,10,3590.0,-0.709375,0.0,0.0,0.0
j-lens,3,arith,answer,10,750.0,-0.90625,0.0,0.0,0.0
j-lens,4,arith,answer,10,863.0,-0.815625,0.0,0.0,0.0
j-lens,5,arith,answer,10,1934.0,-0.4578125,0.0,0.0,0.0
j-lens,6,arith,answer,10,1935.5,-0.7125,0.0,0.0,0.0
j-lens,7,arith,answer,10,206.5,-1.1734375,0.0,0.0,0.0
j-lens,8,arith,answer,10,86.5,-1.215625,0.0,0.0,0.0
j-lens,9,arith,answer,10,382.5,-0.9453125,0.0,0.0,0.0
j-lens,10,arith,answer,10,73.0,-1.28125,0.0,0.0,0.2
j-lens,11,arith,answer,10,51.5,-1.490625,0.0,0.0,0.4
j-lens,12,arith,answer,10,140.0,-1.625,0.0,0.0,0.0
j-lens,13,arith,answer,10,110.5,-1.43125,0.0,0.0,0.0
j-lens,14,arith,answer,10,1784.5,-1.065625,0.0,0.0,0.0
j-lens,15,arith,answer,10,3475.5,-0.98125,0.0,0.0,0.0
j-lens,16,arith,answer,10,4374.5,-1.373046875,0.0,0.0,0.0
j-lens,17,arith,answer,10,2246.0,-1.6046875,0.0,0.0,0.0
j-lens,18,arith,answer,10,5153.5,-1.473828125,0.0,0.0,0.0
j-lens,19,arith,answer,10,667.0,-1.73125,0.0,0.0,0.0
j-lens,20,arith,answer,10,318.0,-1.11875,0.0,0.0,0.0
j-lens,21,arith,answer,10,29.5,-0.134375,0.0,0.2,0.4
j-lens,22,arith,answer,10,3.0,1.628125,0.3,1.0,1.0
j-lens,23,arith,answer,10,2.5,3.215625,0.3,1.0,1.0
j-lens,24,arith,answer,10,0.5,5.209375,0.5,1.0,1.0
j-lens,25,arith,answer,10,0.0,5.846875,0.9,1.0,1.0
j-lens,26,arith,answer,10,0.0,6.959375,1.0,1.0,1.0
j-lens,27,arith,answer,10,0.0,8.70625,1.0,1.0,1.0
j-lens,28,arith,answer,10,0.0,8.8375,1.0,1.0,1.0
j-lens,0,arith,call,10,22981.5,-0.46416015625,0.0,0.0,0.0
j-lens,1,arith,call,10,8490.0,-0.663671875,0.0,0.0,0.0
j-lens,2,arith,call,10,17603.5,-0.7033935546875,0.0,0.0,0.0
j-lens,3,arith,call,10,10576.5,-1.20859375,0.0,0.0,0.0
j-lens,4,arith,call,10,4621.0,-1.2673828125,0.0,0.0,0.0
j-lens,5,arith,call,10,8397.5,-0.4958984375,0.0,0.0,0.0
j-lens,6,arith,call,10,5023.5,-0.51171875,0.0,0.0,0.0
j-lens,7,arith,call,10,2630.0,-0.85078125,0.0,0.0,0.0
j-lens,8,arith,call,10,2414.5,-0.52421875,0.0,0.0,0.0
j-lens,9,arith,call,10,5974.0,-0.2677734375,0.0,0.0,0.0
j-lens,10,arith,call,10,1904.0,-0.29140625,0.0,0.0,0.0
j-lens,11,arith,call,10,1693.0,-0.54765625,0.0,0.0,0.0
